method,gpu,concurrency,prompt_id,category,ttft_sec,total_time_sec,output_tokens,tps,quality_passed,quality_pass_rate
gptq_int4_marlin,A100_SXM,16,cc_001,credit_card,0.323355,3.778085,385,101.9,True,0.8889
gptq_int4_marlin,A100_SXM,16,cc_002,credit_card,0.323036,3.778085,353,93.43,True,0.8889
gptq_int4_marlin,A100_SXM,16,cc_003,credit_card,0.32273,3.778085,405,107.2,True,0.8889
gptq_int4_marlin,A100_SXM,16,cc_004,credit_card,0.322438,3.778085,383,101.37,False,0.5
gptq_int4_marlin,A100_SXM,16,cc_005,credit_card,0.322157,3.778085,327,86.55,False,0.4
gptq_int4_marlin,A100_SXM,16,cc_006,credit_card,0.321868,3.778085,300,79.41,False,0.4
gptq_int4_marlin,A100_SXM,16,cc_007,credit_card,0.321573,3.778085,470,124.4,False,0.4
gptq_int4_marlin,A100_SXM,16,cc_008,credit_card,0.321296,3.778085,512,135.52,False,0.2
gptq_int4_marlin,A100_SXM,16,cc_009,credit_card,0.320837,3.778085,504,133.4,False,0.2
gptq_int4_marlin,A100_SXM,16,cc_010,credit_card,0.320534,3.778085,354,93.7,False,0.6667
gptq_int4_marlin,A100_SXM,16,cc_011,credit_card,0.320279,3.778085,389,102.96,False,0.6667
gptq_int4_marlin,A100_SXM,16,cc_012,credit_card,0.320002,3.778085,316,83.64,False,0.7778
gptq_int4_marlin,A100_SXM,16,cc_013,credit_card,0.319715,3.778085,284,75.17,False,0.7778
gptq_int4_marlin,A100_SXM,16,cc_014,credit_card,0.319446,3.778085,419,110.9,True,0.8889
gptq_int4_marlin,A100_SXM,16,cc_015,credit_card,0.674689,4.562352,368,80.66,False,0.7778
gptq_int4_marlin,A100_SXM,16,cc_016,credit_card,0.674032,4.562352,501,109.81,False,0.6667
gptq_int4_marlin,A100_SXM,16,cc_017,credit_card,0.673483,4.562352,512,112.22,False,0.6667
gptq_int4_marlin,A100_SXM,16,cc_018,credit_card,0.673109,4.562352,466,102.14,False,0.4444
gptq_int4_marlin,A100_SXM,16,mo_001,merchant_offers,0.672628,4.562352,369,80.88,True,1.0
gptq_int4_marlin,A100_SXM,16,mo_002,merchant_offers,0.670876,4.562352,308,67.51,True,1.0
gptq_int4_marlin,A100_SXM,16,mo_003,merchant_offers,0.669297,4.562352,309,67.73,False,0.5
gptq_int4_marlin,A100_SXM,16,mo_004,merchant_offers,0.66759,4.562352,314,68.82,True,1.0
gptq_int4_marlin,A100_SXM,16,mo_005,merchant_offers,1.093148,4.562352,230,50.41,True,1.0
gptq_int4_marlin,A100_SXM,16,mo_006,merchant_offers,1.091899,4.562352,243,53.26,True,1.0
gptq_int4_marlin,A100_SXM,16,mt_001,multi_turn,1.090252,4.562352,229,50.19,True,0.8
gptq_int4_marlin,A100_SXM,16,mt_002,multi_turn,1.089644,4.562352,277,60.71,True,0.8
gptq_int4_marlin,A100_SXM,16,mt_003,multi_turn,1.089228,4.562352,312,68.39,False,0.6364
gptq_int4_marlin,A100_SXM,16,mt_004,multi_turn,1.088798,4.562352,512,112.22,False,0.4545
gptq_int4_marlin,A100_SXM,16,mt_005,multi_turn,1.088372,4.562352,242,53.04,True,0.9091
gptq_int4_marlin,A100_SXM,16,sj_001,structured_json,1.087817,4.562352,224,49.1,True,1.0
gptq_int4_marlin,A100_SXM,16,sj_002,structured_json,0.377504,3.767643,203,53.88,True,0.9286
gptq_int4_marlin,A100_SXM,16,sj_003,structured_json,0.376989,3.767643,205,54.41,True,0.9286
gptq_int4_marlin,A100_SXM,16,sj_004,structured_json,0.376717,3.767643,512,135.89,False,0.0
gptq_int4_marlin,A100_SXM,16,sj_005,structured_json,0.376436,3.767643,506,134.3,True,1.0
gptq_int4_marlin,A100_SXM,16,sj_006,structured_json,0.376152,3.767643,512,135.89,False,0.0
gptq_int4_marlin,A100_SXM,16,sj_007,structured_json,0.375875,3.767643,512,135.89,False,0.0
gptq_int4_marlin,A100_SXM,16,sj_008,structured_json,0.375615,3.767643,410,108.82,True,1.0
gptq_int4_marlin,A100_SXM,16,sj_009,structured_json,0.375323,3.767643,424,112.54,True,1.0
gptq_int4_marlin,A100_SXM,16,sj_010,structured_json,0.375045,3.767643,446,118.38,True,1.0
gptq_int4_marlin,A100_SXM,16,sj_011,structured_json,0.374771,3.767643,490,130.05,True,1.0
gptq_int4_marlin,A100_SXM,16,sj_012,structured_json,0.374498,3.767643,444,117.85,True,1.0
gptq_int4_marlin,A100_SXM,16,sj_013,structured_json,0.374216,3.767643,357,94.75,False,0.0
gptq_int4_marlin,A100_SXM,16,sj_014,structured_json,0.373908,3.767643,406,107.76,True,1.0
gptq_int4_marlin,A100_SXM,16,sj_015,structured_json,0.373595,3.767643,426,113.07,True,1.0
gptq_int4_marlin,A100_SXM,16,sj_016,structured_json,0.373262,3.767643,512,135.89,False,0.0
gptq_int4_marlin,A100_SXM,16,sj_017,structured_json,0.372968,3.767643,512,135.89,False,0.0
gptq_int4_marlin,A100_SXM,16,sj_018,structured_json,0.032209,2.855287,512,179.32,False,0.0
